"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IRL","GDPHRWKD","TOT","IDX2015","A","1991",40.858868,
"IRL","GDPHRWKD","TOT","IDX2015","A","1992",42.906759,
"IRL","GDPHRWKD","TOT","IDX2015","A","1993",43.990494,
"IRL","GDPHRWKD","TOT","IDX2015","A","1994",45.057223,
"IRL","GDPHRWKD","TOT","IDX2015","A","1995",47.278004,
"IRL","GDPHRWKD","TOT","IDX2015","A","1996",49.168038,
"IRL","GDPHRWKD","TOT","IDX2015","A","1997",52.514949,
"IRL","GDPHRWKD","TOT","IDX2015","A","1998",53.612264,
"IRL","GDPHRWKD","TOT","IDX2015","A","1999",55.976329,
"IRL","GDPHRWKD","TOT","IDX2015","A","2000",58.888424,
"IRL","GDPHRWKD","TOT","IDX2015","A","2001",60.427816,
"IRL","GDPHRWKD","TOT","IDX2015","A","2002",63.636935,
"IRL","GDPHRWKD","TOT","IDX2015","A","2003",64.954182,
"IRL","GDPHRWKD","TOT","IDX2015","A","2004",67.4984,
"IRL","GDPHRWKD","TOT","IDX2015","A","2005",67.741982,
"IRL","GDPHRWKD","TOT","IDX2015","A","2006",68.132518,
"IRL","GDPHRWKD","TOT","IDX2015","A","2007",69.254072,
"IRL","GDPHRWKD","TOT","IDX2015","A","2008",67.325415,
"IRL","GDPHRWKD","TOT","IDX2015","A","2009",70.555334,
"IRL","GDPHRWKD","TOT","IDX2015","A","2010",78.787149,"B"
"IRL","GDPHRWKD","TOT","IDX2015","A","2011",80.655112,
"IRL","GDPHRWKD","TOT","IDX2015","A","2012",80.994014,
"IRL","GDPHRWKD","TOT","IDX2015","A","2013",79.414746,
"IRL","GDPHRWKD","TOT","IDX2015","A","2014",83.416165,
"IRL","GDPHRWKD","TOT","IDX2015","A","2015",100,
"IRL","GDPHRWKD","TOT","IDX2015","A","2016",98.812969,
"IRL","GDPHRWKD","TOT","IDX2015","A","2017",103.801225,
"IRL","GDPHRWKD","TOT","IDX2015","A","2018",109.265966,
"IRL","GDPHRWKD","TOT","IDX2015","A","2019",112.090138,
"IRL","GDPHRWKD","TOT","IDX2015","A","2020",122.434186,
"ITA","GDPHRWKD","TOT","IDX2015","A","1970",47.548636,
"ITA","GDPHRWKD","TOT","IDX2015","A","1971",49.674261,
"ITA","GDPHRWKD","TOT","IDX2015","A","1972",52.135122,
"ITA","GDPHRWKD","TOT","IDX2015","A","1973",55.52799,
"ITA","GDPHRWKD","TOT","IDX2015","A","1974",58.602623,
"ITA","GDPHRWKD","TOT","IDX2015","A","1975",57.800069,
"ITA","GDPHRWKD","TOT","IDX2015","A","1976",61.365673,
"ITA","GDPHRWKD","TOT","IDX2015","A","1977",63.912412,
"ITA","GDPHRWKD","TOT","IDX2015","A","1978",66.11987,
"ITA","GDPHRWKD","TOT","IDX2015","A","1979",69.533705,
"ITA","GDPHRWKD","TOT","IDX2015","A","1980",70.854162,
"ITA","GDPHRWKD","TOT","IDX2015","A","1981",71.269172,
"ITA","GDPHRWKD","TOT","IDX2015","A","1982",70.983066,
"ITA","GDPHRWKD","TOT","IDX2015","A","1983",71.609984,
"ITA","GDPHRWKD","TOT","IDX2015","A","1984",74.335548,
"ITA","GDPHRWKD","TOT","IDX2015","A","1985",75.841455,
"ITA","GDPHRWKD","TOT","IDX2015","A","1986",77.127467,
"ITA","GDPHRWKD","TOT","IDX2015","A","1987",78.603139,
"ITA","GDPHRWKD","TOT","IDX2015","A","1988",80.873332,
"ITA","GDPHRWKD","TOT","IDX2015","A","1989",83.749497,
"ITA","GDPHRWKD","TOT","IDX2015","A","1990",84.556158,
"ITA","GDPHRWKD","TOT","IDX2015","A","1991",84.595277,
"ITA","GDPHRWKD","TOT","IDX2015","A","1992",85.779154,
"ITA","GDPHRWKD","TOT","IDX2015","A","1993",87.401638,
"ITA","GDPHRWKD","TOT","IDX2015","A","1994",91.072919,
"ITA","GDPHRWKD","TOT","IDX2015","A","1995",93.772882,
"ITA","GDPHRWKD","TOT","IDX2015","A","1996",93.880025,
"ITA","GDPHRWKD","TOT","IDX2015","A","1997",95.612618,
"ITA","GDPHRWKD","TOT","IDX2015","A","1998",95.678224,
"ITA","GDPHRWKD","TOT","IDX2015","A","1999",96.351086,
"ITA","GDPHRWKD","TOT","IDX2015","A","2000",99.118059,
"ITA","GDPHRWKD","TOT","IDX2015","A","2001",99.78275,
"ITA","GDPHRWKD","TOT","IDX2015","A","2002",99.00028,
"ITA","GDPHRWKD","TOT","IDX2015","A","2003",98.298734,
"ITA","GDPHRWKD","TOT","IDX2015","A","2004",99.123067,
"ITA","GDPHRWKD","TOT","IDX2015","A","2005",99.565938,
"ITA","GDPHRWKD","TOT","IDX2015","A","2006",99.346739,
"ITA","GDPHRWKD","TOT","IDX2015","A","2007",99.271227,
"ITA","GDPHRWKD","TOT","IDX2015","A","2008",98.70518,
"ITA","GDPHRWKD","TOT","IDX2015","A","2009",96.73892,
"ITA","GDPHRWKD","TOT","IDX2015","A","2010",98.938252,
"ITA","GDPHRWKD","TOT","IDX2015","A","2011",99.606174,
"ITA","GDPHRWKD","TOT","IDX2015","A","2012",99.073743,
"ITA","GDPHRWKD","TOT","IDX2015","A","2013",99.86123,
"ITA","GDPHRWKD","TOT","IDX2015","A","2014",99.940667,
"ITA","GDPHRWKD","TOT","IDX2015","A","2015",100,
"ITA","GDPHRWKD","TOT","IDX2015","A","2016",99.692606,
"ITA","GDPHRWKD","TOT","IDX2015","A","2017",100.335718,
"ITA","GDPHRWKD","TOT","IDX2015","A","2018",100.339124,
"ITA","GDPHRWKD","TOT","IDX2015","A","2019",100.380081,
"ITA","GDPHRWKD","TOT","IDX2015","A","2020",102.745793,
"JPN","GDPHRWKD","TOT","IDX2015","A","1970",29.9027,
"JPN","GDPHRWKD","TOT","IDX2015","A","1971",31.144054,
"JPN","GDPHRWKD","TOT","IDX2015","A","1972",33.755578,
"JPN","GDPHRWKD","TOT","IDX2015","A","1973",36.098758,
"JPN","GDPHRWKD","TOT","IDX2015","A","1974",36.879435,
"JPN","GDPHRWKD","TOT","IDX2015","A","1975",38.564479,
"JPN","GDPHRWKD","TOT","IDX2015","A","1976",39.472939,
"JPN","GDPHRWKD","TOT","IDX2015","A","1977",40.698324,
"JPN","GDPHRWKD","TOT","IDX2015","A","1978",42.549991,
"JPN","GDPHRWKD","TOT","IDX2015","A","1979",44.363898,
"JPN","GDPHRWKD","TOT","IDX2015","A","1980",45.407315,
"JPN","GDPHRWKD","TOT","IDX2015","A","1981",47.295297,
"JPN","GDPHRWKD","TOT","IDX2015","A","1982",48.511965,
"JPN","GDPHRWKD","TOT","IDX2015","A","1983",49.684756,
"JPN","GDPHRWKD","TOT","IDX2015","A","1984",51.426237,
"JPN","GDPHRWKD","TOT","IDX2015","A","1985",54.211578,
"JPN","GDPHRWKD","TOT","IDX2015","A","1986",55.623721,
"JPN","GDPHRWKD","TOT","IDX2015","A","1987",58.052909,
"JPN","GDPHRWKD","TOT","IDX2015","A","1988",61.397496,
"JPN","GDPHRWKD","TOT","IDX2015","A","1989",64.119601,
"JPN","GDPHRWKD","TOT","IDX2015","A","1990",67.423067,
"JPN","GDPHRWKD","TOT","IDX2015","A","1991",69.46625,
"JPN","GDPHRWKD","TOT","IDX2015","A","1992",70.437044,
"JPN","GDPHRWKD","TOT","IDX2015","A","1993",72.006706,
"JPN","GDPHRWKD","TOT","IDX2015","A","1994",72.907843,
"JPN","GDPHRWKD","TOT","IDX2015","A","1995",75.20436,
"JPN","GDPHRWKD","TOT","IDX2015","A","1996",77.130963,
"JPN","GDPHRWKD","TOT","IDX2015","A","1997",78.5247,
"JPN","GDPHRWKD","TOT","IDX2015","A","1998",79.518643,
"JPN","GDPHRWKD","TOT","IDX2015","A","1999",81.817382,
"JPN","GDPHRWKD","TOT","IDX2015","A","2000",84.196407,
"JPN","GDPHRWKD","TOT","IDX2015","A","2001",85.411748,
"JPN","GDPHRWKD","TOT","IDX2015","A","2002",87.051755,
"JPN","GDPHRWKD","TOT","IDX2015","A","2003",88.286507,
"JPN","GDPHRWKD","TOT","IDX2015","A","2004",90.323273,
"JPN","GDPHRWKD","TOT","IDX2015","A","2005",91.710855,
"JPN","GDPHRWKD","TOT","IDX2015","A","2006",91.901613,
"JPN","GDPHRWKD","TOT","IDX2015","A","2007",92.633918,
"JPN","GDPHRWKD","TOT","IDX2015","A","2008",92.487036,
"JPN","GDPHRWKD","TOT","IDX2015","A","2009",91.439983,
"JPN","GDPHRWKD","TOT","IDX2015","A","2010",94.351977,
"JPN","GDPHRWKD","TOT","IDX2015","A","2011",94.813689,
"JPN","GDPHRWKD","TOT","IDX2015","A","2012",95.964794,
"JPN","GDPHRWKD","TOT","IDX2015","A","2013",98.104697,
"JPN","GDPHRWKD","TOT","IDX2015","A","2014",98.35558,
"JPN","GDPHRWKD","TOT","IDX2015","A","2015",100,
"JPN","GDPHRWKD","TOT","IDX2015","A","2016",99.870107,
"JPN","GDPHRWKD","TOT","IDX2015","A","2017",101.271443,
"JPN","GDPHRWKD","TOT","IDX2015","A","2018",101.568353,
"JPN","GDPHRWKD","TOT","IDX2015","A","2019",103.149326,
"KOR","GDPHRWKD","TOT","IDX2015","A","1970",8.416278,
"KOR","GDPHRWKD","TOT","IDX2015","A","1971",9.014102,
"KOR","GDPHRWKD","TOT","IDX2015","A","1972",9.279874,
"KOR","GDPHRWKD","TOT","IDX2015","A","1973",10.133962,
"KOR","GDPHRWKD","TOT","IDX2015","A","1974",10.653736,
"KOR","GDPHRWKD","TOT","IDX2015","A","1975",11.246154,
"KOR","GDPHRWKD","TOT","IDX2015","A","1976",12.017591,
"KOR","GDPHRWKD","TOT","IDX2015","A","1977",13.1046,
"KOR","GDPHRWKD","TOT","IDX2015","A","1978",13.917446,
"KOR","GDPHRWKD","TOT","IDX2015","A","1979",14.94252,
"KOR","GDPHRWKD","TOT","IDX2015","A","1980",14.639815,
"KOR","GDPHRWKD","TOT","IDX2015","A","1981",15.234855,
"KOR","GDPHRWKD","TOT","IDX2015","A","1982",16.024178,
"KOR","GDPHRWKD","TOT","IDX2015","A","1983",17.898421,
"KOR","GDPHRWKD","TOT","IDX2015","A","1984",19.91859,
"KOR","GDPHRWKD","TOT","IDX2015","A","1985",20.883312,
"KOR","GDPHRWKD","TOT","IDX2015","A","1986",22.223001,
"KOR","GDPHRWKD","TOT","IDX2015","A","1987",24.005757,
"KOR","GDPHRWKD","TOT","IDX2015","A","1988",26.4858,
"KOR","GDPHRWKD","TOT","IDX2015","A","1989",28.270638,
"KOR","GDPHRWKD","TOT","IDX2015","A","1990",30.769746,
"KOR","GDPHRWKD","TOT","IDX2015","A","1991",33.300443,
"KOR","GDPHRWKD","TOT","IDX2015","A","1992",34.979493,
"KOR","GDPHRWKD","TOT","IDX2015","A","1993",36.708923,
"KOR","GDPHRWKD","TOT","IDX2015","A","1994",39.089553,
"KOR","GDPHRWKD","TOT","IDX2015","A","1995",41.543099,
"KOR","GDPHRWKD","TOT","IDX2015","A","1996",44.050191,
"KOR","GDPHRWKD","TOT","IDX2015","A","1997",46.959631,
"KOR","GDPHRWKD","TOT","IDX2015","A","1998",49.227633,
"KOR","GDPHRWKD","TOT","IDX2015","A","1999",53.777249,
"KOR","GDPHRWKD","TOT","IDX2015","A","2000",55.872505,
"KOR","GDPHRWKD","TOT","IDX2015","A","2001",57.749912,
"KOR","GDPHRWKD","TOT","IDX2015","A","2002",61.555051,
"KOR","GDPHRWKD","TOT","IDX2015","A","2003",64.411473,
"KOR","GDPHRWKD","TOT","IDX2015","A","2004",67.327239,
"KOR","GDPHRWKD","TOT","IDX2015","A","2005",70.49439,
"KOR","GDPHRWKD","TOT","IDX2015","A","2006",73.429329,
"KOR","GDPHRWKD","TOT","IDX2015","A","2007",78.075747,
"KOR","GDPHRWKD","TOT","IDX2015","A","2008",82.473976,
"KOR","GDPHRWKD","TOT","IDX2015","A","2009",85.326469,
"KOR","GDPHRWKD","TOT","IDX2015","A","2010",90.409766,
"KOR","GDPHRWKD","TOT","IDX2015","A","2011",93.025425,
"KOR","GDPHRWKD","TOT","IDX2015","A","2012",94.337746,
"KOR","GDPHRWKD","TOT","IDX2015","A","2013",96.456293,
"KOR","GDPHRWKD","TOT","IDX2015","A","2014",98.65271,
"KOR","GDPHRWKD","TOT","IDX2015","A","2015",100,
"KOR","GDPHRWKD","TOT","IDX2015","A","2016",102.785021,
"KOR","GDPHRWKD","TOT","IDX2015","A","2017",107.376218,
"KOR","GDPHRWKD","TOT","IDX2015","A","2018",111.478289,
"KOR","GDPHRWKD","TOT","IDX2015","A","2019",113.884244,
"KOR","GDPHRWKD","TOT","IDX2015","A","2020",117.225144,"E"
"LUX","GDPHRWKD","TOT","IDX2015","A","1970",44.276185,
"LUX","GDPHRWKD","TOT","IDX2015","A","1971",44.127415,
"LUX","GDPHRWKD","TOT","IDX2015","A","1972",46.32199,
"LUX","GDPHRWKD","TOT","IDX2015","A","1973",50.04857,
"LUX","GDPHRWKD","TOT","IDX2015","A","1974",51.423162,
"LUX","GDPHRWKD","TOT","IDX2015","A","1975",48.217437,
"LUX","GDPHRWKD","TOT","IDX2015","A","1976",49.038542,
"LUX","GDPHRWKD","TOT","IDX2015","A","1977",50.56209,
"LUX","GDPHRWKD","TOT","IDX2015","A","1978",53.46861,
"LUX","GDPHRWKD","TOT","IDX2015","A","1979",54.976528,
"LUX","GDPHRWKD","TOT","IDX2015","A","1980",55.583729,
"LUX","GDPHRWKD","TOT","IDX2015","A","1981",55.909236,
"LUX","GDPHRWKD","TOT","IDX2015","A","1982",57.29416,
"LUX","GDPHRWKD","TOT","IDX2015","A","1983",59.397558,
"LUX","GDPHRWKD","TOT","IDX2015","A","1984",63.240305,
"LUX","GDPHRWKD","TOT","IDX2015","A","1985",63.858982,
"LUX","GDPHRWKD","TOT","IDX2015","A","1986",68.961883,
"LUX","GDPHRWKD","TOT","IDX2015","A","1987",69.86048,
"LUX","GDPHRWKD","TOT","IDX2015","A","1988",72.662338,
"LUX","GDPHRWKD","TOT","IDX2015","A","1989",77.645732,
"LUX","GDPHRWKD","TOT","IDX2015","A","1990",78.472334,
"LUX","GDPHRWKD","TOT","IDX2015","A","1991",82.86423,
"LUX","GDPHRWKD","TOT","IDX2015","A","1992",83.183228,
"LUX","GDPHRWKD","TOT","IDX2015","A","1993",84.813478,
"LUX","GDPHRWKD","TOT","IDX2015","A","1994",86.885129,
"LUX","GDPHRWKD","TOT","IDX2015","A","1995",89.01724,
"LUX","GDPHRWKD","TOT","IDX2015","A","1996",87.583416,
"LUX","GDPHRWKD","TOT","IDX2015","A","1997",89.632528,
"LUX","GDPHRWKD","TOT","IDX2015","A","1998",91.328399,
"LUX","GDPHRWKD","TOT","IDX2015","A","1999",94.634672,
"LUX","GDPHRWKD","TOT","IDX2015","A","2000",96.641846,"B"
"LUX","GDPHRWKD","TOT","IDX2015","A","2001",94.710611,
"LUX","GDPHRWKD","TOT","IDX2015","A","2002",95.869912,
"LUX","GDPHRWKD","TOT","IDX2015","A","2003",95.772241,
"LUX","GDPHRWKD","TOT","IDX2015","A","2004",97.012861,
"LUX","GDPHRWKD","TOT","IDX2015","A","2005",99.152328,
"LUX","GDPHRWKD","TOT","IDX2015","A","2006",100.280904,
"LUX","GDPHRWKD","TOT","IDX2015","A","2007",103.143805,
"LUX","GDPHRWKD","TOT","IDX2015","A","2008",97.146461,
"LUX","GDPHRWKD","TOT","IDX2015","A","2009",95.011142,
"LUX","GDPHRWKD","TOT","IDX2015","A","2010",97.84711,
"LUX","GDPHRWKD","TOT","IDX2015","A","2011",97.550463,
"LUX","GDPHRWKD","TOT","IDX2015","A","2012",95.343628,
"LUX","GDPHRWKD","TOT","IDX2015","A","2013",97.403017,
"LUX","GDPHRWKD","TOT","IDX2015","A","2014",98.824689,
"LUX","GDPHRWKD","TOT","IDX2015","A","2015",100,
"LUX","GDPHRWKD","TOT","IDX2015","A","2016",101.594367,
"LUX","GDPHRWKD","TOT","IDX2015","A","2017",100.446278,
"LUX","GDPHRWKD","TOT","IDX2015","A","2018",99.860746,
"LUX","GDPHRWKD","TOT","IDX2015","A","2019",98.590731,
"LUX","GDPHRWKD","TOT","IDX2015","A","2020",100.633871,
"MEX","GDPHRWKD","TOT","IDX2015","A","1991",96.053713,
"MEX","GDPHRWKD","TOT","IDX2015","A","1992",96.55072,
"MEX","GDPHRWKD","TOT","IDX2015","A","1993",96.166187,
"MEX","GDPHRWKD","TOT","IDX2015","A","1994",95.955676,
"MEX","GDPHRWKD","TOT","IDX2015","A","1995",90.027729,
"MEX","GDPHRWKD","TOT","IDX2015","A","1996",91.045301,
"MEX","GDPHRWKD","TOT","IDX2015","A","1997",89.991762,
"MEX","GDPHRWKD","TOT","IDX2015","A","1998",95.292222,
"MEX","GDPHRWKD","TOT","IDX2015","A","1999",93.598804,
"MEX","GDPHRWKD","TOT","IDX2015","A","2000",99.106598,
"MEX","GDPHRWKD","TOT","IDX2015","A","2001",99.77813,
"MEX","GDPHRWKD","TOT","IDX2015","A","2002",95.225376,
"MEX","GDPHRWKD","TOT","IDX2015","A","2003",98.204188,
"MEX","GDPHRWKD","TOT","IDX2015","A","2004",99.555085,
"MEX","GDPHRWKD","TOT","IDX2015","A","2005",98.186594,
"MEX","GDPHRWKD","TOT","IDX2015","A","2006",101.377077,
"MEX","GDPHRWKD","TOT","IDX2015","A","2007",102.76496,
"MEX","GDPHRWKD","TOT","IDX2015","A","2008",99.374441,
"MEX","GDPHRWKD","TOT","IDX2015","A","2009",99.354338,
"MEX","GDPHRWKD","TOT","IDX2015","A","2010",94.410284,"B"
"MEX","GDPHRWKD","TOT","IDX2015","A","2011",97.059026,
"MEX","GDPHRWKD","TOT","IDX2015","A","2012",97.422982,
"MEX","GDPHRWKD","TOT","IDX2015","A","2013",96.956743,
"MEX","GDPHRWKD","TOT","IDX2015","A","2014",99.425869,"E"
"MEX","GDPHRWKD","TOT","IDX2015","A","2015",100,"E"
"MEX","GDPHRWKD","TOT","IDX2015","A","2016",100.393125,"E"
"MEX","GDPHRWKD","TOT","IDX2015","A","2017",100.928764,"E"
"MEX","GDPHRWKD","TOT","IDX2015","A","2018",100.453032,"E"
"MEX","GDPHRWKD","TOT","IDX2015","A","2019",98.557643,"E"
"MEX","GDPHRWKD","TOT","IDX2015","A","2020",97.858225,"E"
"NLD","GDPHRWKD","TOT","IDX2015","A","1970",44.516812,
"NLD","GDPHRWKD","TOT","IDX2015","A","1971",46.799199,
"NLD","GDPHRWKD","TOT","IDX2015","A","1972",48.301412,
"NLD","GDPHRWKD","TOT","IDX2015","A","1973",51.504169,
"NLD","GDPHRWKD","TOT","IDX2015","A","1974",55.004056,
"NLD","GDPHRWKD","TOT","IDX2015","A","1975",56.853082,
"NLD","GDPHRWKD","TOT","IDX2015","A","1976",59.695324,
"NLD","GDPHRWKD","TOT","IDX2015","A","1977",61.537574,
"NLD","GDPHRWKD","TOT","IDX2015","A","1978",63.254741,
"NLD","GDPHRWKD","TOT","IDX2015","A","1979",64.043426,
"NLD","GDPHRWKD","TOT","IDX2015","A","1980",65.03538,
"NLD","GDPHRWKD","TOT","IDX2015","A","1981",64.815503,
"NLD","GDPHRWKD","TOT","IDX2015","A","1982",65.5742,
"NLD","GDPHRWKD","TOT","IDX2015","A","1983",68.193301,
"NLD","GDPHRWKD","TOT","IDX2015","A","1984",70.077654,
"NLD","GDPHRWKD","TOT","IDX2015","A","1985",71.363163,
"NLD","GDPHRWKD","TOT","IDX2015","A","1986",72.337165,
"NLD","GDPHRWKD","TOT","IDX2015","A","1987",73.222219,
"NLD","GDPHRWKD","TOT","IDX2015","A","1988",74.549333,
"NLD","GDPHRWKD","TOT","IDX2015","A","1989",76.06906,
"NLD","GDPHRWKD","TOT","IDX2015","A","1990",77.169431,
"NLD","GDPHRWKD","TOT","IDX2015","A","1991",78.100092,
"NLD","GDPHRWKD","TOT","IDX2015","A","1992",77.952846,
"NLD","GDPHRWKD","TOT","IDX2015","A","1993",79.203184,
"NLD","GDPHRWKD","TOT","IDX2015","A","1994",80.594972,
"NLD","GDPHRWKD","TOT","IDX2015","A","1995",79.357767,
"NLD","GDPHRWKD","TOT","IDX2015","A","1996",79.651125,
"NLD","GDPHRWKD","TOT","IDX2015","A","1997",81.409842,
"NLD","GDPHRWKD","TOT","IDX2015","A","1998",83.408853,
"NLD","GDPHRWKD","TOT","IDX2015","A","1999",85.249784,
"NLD","GDPHRWKD","TOT","IDX2015","A","2000",88.005142,
"NLD","GDPHRWKD","TOT","IDX2015","A","2001",88.894109,
"NLD","GDPHRWKD","TOT","IDX2015","A","2002",89.542943,
"NLD","GDPHRWKD","TOT","IDX2015","A","2003",90.725272,
"NLD","GDPHRWKD","TOT","IDX2015","A","2004",92.289979,
"NLD","GDPHRWKD","TOT","IDX2015","A","2005",94.493797,
"NLD","GDPHRWKD","TOT","IDX2015","A","2006",95.899245,
"NLD","GDPHRWKD","TOT","IDX2015","A","2007",96.756054,
"NLD","GDPHRWKD","TOT","IDX2015","A","2008",97.311535,
"NLD","GDPHRWKD","TOT","IDX2015","A","2009",95.116484,
"NLD","GDPHRWKD","TOT","IDX2015","A","2010",97.080729,
"NLD","GDPHRWKD","TOT","IDX2015","A","2011",97.702861,
"NLD","GDPHRWKD","TOT","IDX2015","A","2012",97.557434,
"NLD","GDPHRWKD","TOT","IDX2015","A","2013",98.298779,
"NLD","GDPHRWKD","TOT","IDX2015","A","2014",99.026646,
"NLD","GDPHRWKD","TOT","IDX2015","A","2015",100,
"NLD","GDPHRWKD","TOT","IDX2015","A","2016",99.844061,
"NLD","GDPHRWKD","TOT","IDX2015","A","2017",100.387115,
"NLD","GDPHRWKD","TOT","IDX2015","A","2018",100.064801,
"NLD","GDPHRWKD","TOT","IDX2015","A","2019",99.893494,
"NLD","GDPHRWKD","TOT","IDX2015","A","2020",98.75522,
"NZL","GDPHRWKD","TOT","IDX2015","A","1970",57.163169,
"NZL","GDPHRWKD","TOT","IDX2015","A","1971",58.728949,
"NZL","GDPHRWKD","TOT","IDX2015","A","1972",61.548719,
"NZL","GDPHRWKD","TOT","IDX2015","A","1973",64.243235,
"NZL","GDPHRWKD","TOT","IDX2015","A","1974",64.912634,
"NZL","GDPHRWKD","TOT","IDX2015","A","1975",63.23262,
"NZL","GDPHRWKD","TOT","IDX2015","A","1976",62.854149,
"NZL","GDPHRWKD","TOT","IDX2015","A","1977",59.297928,
"NZL","GDPHRWKD","TOT","IDX2015","A","1978",60.106048,
"NZL","GDPHRWKD","TOT","IDX2015","A","1979",60.91162,
"NZL","GDPHRWKD","TOT","IDX2015","A","1980",62.111846,
"NZL","GDPHRWKD","TOT","IDX2015","A","1981",65.188106,
"NZL","GDPHRWKD","TOT","IDX2015","A","1982",64.968415,
"NZL","GDPHRWKD","TOT","IDX2015","A","1983",65.957079,
"NZL","GDPHRWKD","TOT","IDX2015","A","1984",67.523001,
"NZL","GDPHRWKD","TOT","IDX2015","A","1985",66.504244,
"NZL","GDPHRWKD","TOT","IDX2015","A","1986",64.752898,
"NZL","GDPHRWKD","TOT","IDX2015","A","1987",65.384632,
"NZL","GDPHRWKD","TOT","IDX2015","A","1988",69.169601,
"NZL","GDPHRWKD","TOT","IDX2015","A","1989",72.33847,
"NZL","GDPHRWKD","TOT","IDX2015","A","1990",74.890023,
"NZL","GDPHRWKD","TOT","IDX2015","A","1991",73.567825,
"NZL","GDPHRWKD","TOT","IDX2015","A","1992",76.332258,
"NZL","GDPHRWKD","TOT","IDX2015","A","1993",78.157361,
"NZL","GDPHRWKD","TOT","IDX2015","A","1994",78.416833,
"NZL","GDPHRWKD","TOT","IDX2015","A","1995",79.230139,
"NZL","GDPHRWKD","TOT","IDX2015","A","1996",79.467397,
"NZL","GDPHRWKD","TOT","IDX2015","A","1997",82.10206,
"NZL","GDPHRWKD","TOT","IDX2015","A","1998",80.794913,
"NZL","GDPHRWKD","TOT","IDX2015","A","1999",81.677942,
"NZL","GDPHRWKD","TOT","IDX2015","A","2000",84.139512,
"NZL","GDPHRWKD","TOT","IDX2015","A","2001",85.636808,
"NZL","GDPHRWKD","TOT","IDX2015","A","2002",87.301726,
"NZL","GDPHRWKD","TOT","IDX2015","A","2003",88.964136,
"NZL","GDPHRWKD","TOT","IDX2015","A","2004",88.634374,
"NZL","GDPHRWKD","TOT","IDX2015","A","2005",88.5507,
"NZL","GDPHRWKD","TOT","IDX2015","A","2006",89.768318,
"NZL","GDPHRWKD","TOT","IDX2015","A","2007",93.32085,
"NZL","GDPHRWKD","TOT","IDX2015","A","2008",90.255753,
"NZL","GDPHRWKD","TOT","IDX2015","A","2009",95.080884,
"NZL","GDPHRWKD","TOT","IDX2015","A","2010",94.251295,
"NZL","GDPHRWKD","TOT","IDX2015","A","2011",96.075462,
"NZL","GDPHRWKD","TOT","IDX2015","A","2012",99.678789,
"NZL","GDPHRWKD","TOT","IDX2015","A","2013",97.642348,
"NZL","GDPHRWKD","TOT","IDX2015","A","2014",97.569659,
"NZL","GDPHRWKD","TOT","IDX2015","A","2015",100,
"NZL","GDPHRWKD","TOT","IDX2015","A","2016",99.019008,
"NZL","GDPHRWKD","TOT","IDX2015","A","2017",99.202682,
"NZL","GDPHRWKD","TOT","IDX2015","A","2018",101.447958,
"NZL","GDPHRWKD","TOT","IDX2015","A","2019",100.338118,
"NZL","GDPHRWKD","TOT","IDX2015","A","2020",100.323595,"E"
"NOR","GDPHRWKD","TOT","IDX2015","A","1970",33.479584,
"NOR","GDPHRWKD","TOT","IDX2015","A","1971",35.508404,
"NOR","GDPHRWKD","TOT","IDX2015","A","1972",37.652239,
"NOR","GDPHRWKD","TOT","IDX2015","A","1973",39.398648,
"NOR","GDPHRWKD","TOT","IDX2015","A","1974",40.903042,
"NOR","GDPHRWKD","TOT","IDX2015","A","1975",42.64243,
"NOR","GDPHRWKD","TOT","IDX2015","A","1976",45.066431,
"NOR","GDPHRWKD","TOT","IDX2015","A","1977",46.677378,
"NOR","GDPHRWKD","TOT","IDX2015","A","1978",48.741624,
"NOR","GDPHRWKD","TOT","IDX2015","A","1979",50.872874,
"NOR","GDPHRWKD","TOT","IDX2015","A","1980",51.933431,
"NOR","GDPHRWKD","TOT","IDX2015","A","1981",52.42284,
"NOR","GDPHRWKD","TOT","IDX2015","A","1982",52.904839,
"NOR","GDPHRWKD","TOT","IDX2015","A","1983",55.330321,
"NOR","GDPHRWKD","TOT","IDX2015","A","1984",58.430818,
"NOR","GDPHRWKD","TOT","IDX2015","A","1985",60.244109,
"NOR","GDPHRWKD","TOT","IDX2015","A","1986",60.841509,
"NOR","GDPHRWKD","TOT","IDX2015","A","1987",61.77484,
"NOR","GDPHRWKD","TOT","IDX2015","A","1988",61.864787,
"NOR","GDPHRWKD","TOT","IDX2015","A","1989",64.460471,
"NOR","GDPHRWKD","TOT","IDX2015","A","1990",66.641134,
"NOR","GDPHRWKD","TOT","IDX2015","A","1991",69.460624,
"NOR","GDPHRWKD","TOT","IDX2015","A","1992",71.615555,
"NOR","GDPHRWKD","TOT","IDX2015","A","1993",73.295362,
"NOR","GDPHRWKD","TOT","IDX2015","A","1994",76.064427,
"NOR","GDPHRWKD","TOT","IDX2015","A","1995",78.496827,
"NOR","GDPHRWKD","TOT","IDX2015","A","1996",81.106404,
"NOR","GDPHRWKD","TOT","IDX2015","A","1997",83.237613,
"NOR","GDPHRWKD","TOT","IDX2015","A","1998",83.319502,
"NOR","GDPHRWKD","TOT","IDX2015","A","1999",84.271852,
"NOR","GDPHRWKD","TOT","IDX2015","A","2000",87.539009,
"NOR","GDPHRWKD","TOT","IDX2015","A","2001",90.806443,
"NOR","GDPHRWKD","TOT","IDX2015","A","2002",93.726475,
